Date,Site,Depth,Rep,Art,Gn,Gr,Rho,Lam,Cho,Cod,Ploc,Eis,Pri,Gel,Laur,Stos,Colp,Hal,Egr,Clad,Dic,Fau,RedT,GrnT,Gym,Red,Green,R Like,Mac,Pterygophora,Sg,note
1990-04-07,BC 2,10,4,3.4,0,636.6,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC 2,10,5,0,0,167.8,39,0,0,17.7,0,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC 2,10,6,38.6,0,162.7,34.7,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC 2,10,7,0,0,49.8,116.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC 2,10,8,0,0,610,16,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC 2,10,9,14.6,0,300,40.6,0,0,7.1,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,,,,,
1990-04-07,BC 2,10,10,13.5,0,2261.1,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,1,41.1,0,157.7,9.7,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,2,80.4,0,70,86.1,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,3,0,0,552.4,51.5,0,0,48.6,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,4,20.4,0,105.3,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,5,125.6,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,6,234,0,64.5,14,0,7,0,0,0,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,7,0,0,78.3,51.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,8,5.9,0,198.7,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,9,0,0,422.9,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,BC Point,10,10,19.7,0,467.3,49.4,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,1,0,0,44.8,19,0,0,183.4,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,2,46.1,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,3,0,0,58.2,10.5,0,0,0,0,8.9,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,4,16.9,0,55.3,47.1,0,0,0,0,3.3,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,5,116,0,27.2,12,0,0,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,6,3,0,75.6,29.5,0,0,74.2,0,20.6,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,7,36.8,0,0,0,0,0,0,0,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,8,0,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,9,15.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-07,Fry's 1,10,10,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,,,,,Bry 38.0
1990-04-08,BC 1,10,1,692.4,0,15.1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,2,33.8,0,209.7,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,3,2.6,0,877,4.9,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,4,42.4,0,358.1,0,0,6.9,0,0,99.2,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,5,0,0,654.2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,6,324.2,0,34.4,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,7,438.4,0,29.8,11.1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,8,82.5,0,23.8,6.3,0,2.3,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,9,102,0,924.3,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,,,,,
1990-04-08,BC 1,10,10,7.5,0,1398.8,14.7,0,2.2,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,1,52.7,0,188.4,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,2,22,0,862.3,31.9,0,1.1,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,3,0,0,190.7,73.3,0,0,176.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,4,5.3,0,300.2,62.8,0,37.6,0,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,5,28.5,0,202.9,17.7,0,0.5,0,0,303.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,6,25.7,0,551,20,0,4.3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,7,0,0,529.4,7.1,0,11.5,0,0,90.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,8,40.6,0,97.1,74,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,9,102.8,0,322.6,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fern 1,10,10,2,0,264.7,49.7,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,1,7.9,0,3.4,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,2,24.9,0,28.3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,3,50,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,4,2.8,0,291.9,28.3,0,0,0,0,10.5,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,5,138.1,0,6.5,1,0,0,0,0,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,6,96.3,0,26.3,68.2,53.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,7,11,0,24,17.2,0,6.8,7.1,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,8,159.2,0,20,4.1,0,0,2.1,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,9,50.9,0,0,44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1990-04-08,Fry's 3,10,10,2.3,0,226.2,3.6,0,0.5,59.1,0,20.8,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,1,6.5,0,484.6,19,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,2,1.4,0,463.6,28.2,0,331.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,3,62.3,0,273.1,5.8,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,4,94.7,0,23.9,4.8,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,5,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,6,6.6,0,328.8,7.5,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,7,367.7,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,8,48.2,0,161.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,9,62.9,0,280,0,0,7.3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,10,10,154.3,0,138.1,46.7,0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,1,3.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,3,74.3,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,4,20.2,0,81.7,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,5,36.8,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Unid lam 0.1
1993-11-16,Twin W,20,7,0,0,142.2,38,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,8,68.7,0,84.8,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,9,82.6,0,436.6,0,112,1.3,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,20,10,97.6,0,35.6,50.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,1,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,2,1.5,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,3,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,4,0.3,0,0,8.5,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,5,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Unid brown 6.0
1993-11-16,Twin W,30,7,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,8,35.6,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,9,1.4,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-16,Twin W,30,10,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,1,22,0,124.2,18.8,0,1,0,0,0,133.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Unid Brown 2.0
1993-11-17,BC 1,10,2,2.9,0,212.2,6.2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,3,2,0,335.6,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,4,219.7,0,51.5,27.1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,5,135.8,0,135.4,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,6,599.9,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,7,116.6,0,134.2,22.4,0,31.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,8,5.3,0,257.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,9,12.8,0,222.9,60.9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,10,10,73.3,0,196.5,47.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,1,148.7,0,3.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,2,142.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,3,3.7,0,156.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,4,29.6,0,59.1,34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,5,216.3,0,16.6,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,6,75.8,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,7,332.9,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,8,229.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,9,1.5,0,52.8,85.5,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,20,10,62.1,0,27.9,16,0,0.5,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,2,158.8,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,
1993-11-17,BC 1,30,3,40.2,0,0,13.3,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,4,14.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,5,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,,,,,
1993-11-17,BC 1,30,6,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,7,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,8,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,9,12.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-17,BC 1,30,10,37.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,1,161.5,0,19,77.6,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,2,243.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,3,134,0,38.5,9.2,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,4,0,0,247.5,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,5,0,0,209.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,6,179.9,0,0,10.2,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,7,3,0,493.9,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,8,3.4,0,165.2,55.5,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,9,9.4,0,684.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,10,10,5,0,231.9,10.5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,1,24.4,0,2.3,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,2,24.6,0,25.3,24.1,27.7,8.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,3,4.2,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,4,192.1,0,14.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,5,25.4,0,56.2,3.9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,6,126,0,4.9,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,7,0,0,25,27.8,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,8,51.3,0,53,50.5,0,2.8,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,9,72,0,115.9,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,20,10,1.3,0,220.7,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,1,5.8,0,0,37.9,0,1.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,2,0,0,0,8.6,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,3,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,5,70.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,6,42.4,0,2.3,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,7,0.5,0,0,15.6,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,8,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,9,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1993-11-18,Diablo,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Unid lam 1.9
1994-12-16,BC 1,10,1,0,0,29.6,11,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,2,31.6,0,85.1,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,3,92.8,0,11.3,4.8,90.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,4,3.7,0,51.9,25.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,5,0,0,170.7,8.6,404.7,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,6,37.3,0,0,0,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,7,1.4,0,109.9,7,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,8,45.9,0,0,2.3,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,9,147.5,0,86.8,0,805.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,10,10,4.3,0,49.7,14.4,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,5,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,6,32.1,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,7,6.4,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,8,54.7,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,9,48.9,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,20,10,11.4,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,1,106.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,2,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,4,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,5,26.6,0,0,0,0,0,1.9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,6,107.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,7,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1994-12-16,BC 1,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,1,0,0,108.8,14.7,0,0,0,0,352.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,2,11.3,0,12.8,5.5,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,,,,,
1995-11-07,BC 1,10,3,13.6,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,4,64.8,0,133.8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,5,16.4,0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,6,0,0,341.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,7,23.5,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1995-11-07,BC 1,10,8,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
